Ix,t,l,g.300.38N.2W,g.300.39N.2W,g.300.38N.1W,g.300.39N.1W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.38N.2W,g.500.39N.2W,g.500.38N.1W,g.500.39N.1W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.38N.2W,g.700.39N.2W,g.700.38N.1W,g.700.39N.1W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,81,94519.555,94459.59,94485.07,94422.04,92564.48,94864.59,93857.65,94961.53,57835.402,57735.832,57841.426,57736.098,56481.152,58231.68,57085.14,57986.367,31330.402,31291.178,31335.68,31282.691,30620.441,31625.148,30761.398,31217.387,-Inf,0
0,1,82,95071.11,95015.17,95080.12,95034.71,93889.06,95016.7,93350.53,95139.125,58154.06,58084.598,58167.31,58098.117,57324.03,58334.062,56621.812,57980.344,31447.14,31384.32,31462.562,31391.566,31018.889,31694.592,30343.393,31255.887,-Inf,0
0,1,83,95222.08,95150.43,95227.445,95178.586,94631.055,95360.98,92916.984,95151,58395.09,58272.098,58423.594,58301.54,57861.633,58601.86,56366.594,58205.582,31756.688,31668.512,31780.492,31686.209,31347.168,31909.754,30190.223,31558.914,-Inf,0
0,1,84,95183.19,95085.67,95204.07,95123.61,94588.72,95250.625,93266.05,95163.07,58467.895,58333.93,58493.457,58357.484,57799.27,58582.723,56645.5,58403.254,31871.047,31752.86,31904.578,31780.8,31476.533,31956.324,30518.088,31856.352,-Inf,0
0,1,85,94666.5,94589.484,94666.5,94597.14,94123.56,94791.02,92411.984,94794.47,58047.527,57914.496,58089.816,57949.293,57420.523,58223.25,56149.52,58139.47,31615.73,31508.203,31649.262,31535.213,31156.016,31698.94,30206.264,31768.28,-Inf,0
0,1,86,94203.26,94063.21,94276.63,94144.25,93651.125,94639.67,90487.75,94264.75,57577.105,57421.324,57640.945,57475.66,57026.117,58025.58,55176.42,57657.406,31229.496,31059.457,31293.973,31120.934,30739.977,31557.982,29694.701,31316.43,-Inf,0
0,1,87,93832.164,93628.13,93952.67,93771.055,93440.58,94568.6,90522.62,93531.195,57387.734,57200.902,57495.74,57290.973,56955.457,57976.195,55287.24,57036.426,31033.584,30890.041,31136.56,30963.002,30702.305,31539.56,29803.574,30756.742,-Inf,0
0,1,88,94091.375,93890.98,94214.37,94054.4,93776.414,94698.875,91649.49,93577.37,57626.625,57480.883,57718.3,57579.78,57355.348,58114.58,55853.883,57097.316,31311.566,31212.523,31410.816,31304.322,31178.06,31766.312,30181.53,30890.766,-Inf,0
0,1,89,94580.09,94571.47,94586.03,94556.53,93030.02,94864.016,93746.15,94744.47,58033.742,57936.98,58090.754,57984.09,57021.3,58235.293,57147.24,57959.734,31831.617,31734.852,31867.426,31793.635,31197.621,31946.39,31014.646,31598.344,-Inf,0
0,1,90,94767.08,94792.17,94759.6,94786.62,93795.57,94842.17,93832.55,94872.06,58136.125,58074.96,58145.895,58072.688,57264.207,58207.188,57306.9,58294.984,31794.566,31717.05,31813.299,31730.504,31085.332,31893.299,31162.02,31955.084,-Inf,0
0,1,91,94201.73,94095.78,94188.31,94084.664,92475.2,94216.28,93657.83,94640.25,57627.16,57523.574,57606.816,57502.16,56279.6,57717.63,57236.906,57964.15,31260.441,31213.973,31256.715,31200.725,30302.41,31420.646,31113.17,31542.664,-Inf,0
0,1,92,93674.305,93601.31,93647.67,93581.77,92134.766,93895.77,92614.29,94280.84,57221.38,57140.945,57213.215,57120.473,56016.49,57392.688,56319.22,57610.43,30955.55,30910.738,30957.725,30896.457,30084.764,31134.8,30371.543,31156.223,-Inf,0
0,2,1,89995.2,89507.44,90127.39,89649.59,88829.82,92349.72,89204.93,91921.34,54778.676,54536.973,54757.395,54554.64,53968.99,56216.434,54291.39,55772.914,29526.525,29362.281,29533.562,29346.654,28766.06,30269.809,29229.088,29975.477,0,0
